,ConBase,ConStove,ConOven,ConDHW,Qheat,Qcool
141,0.329736667,0,0,0.03056625,0.021184894,0
142,0.277536667,0,0,0.1238325,0.025764818,0
143,0.215361667,0,0,0.0860035,0.028703669,0
144,0.170675,0,0,0,0.030159502,0
145,0.144258333,0,0,0,0.029809104,0
146,0.141666667,0,0,0,0.029694658,0
147,0.141666667,0,0,0,0.029656174,0
148,0.141666667,0,0,0.1438965,0.017603851,0
149,0.194691667,0,0,0.177023,0.021380578,0
150,0.148056667,0,0,0.326249,0.006996027,0
151,0.144988333,0,0,0.30466975,0.033026462,0
152,0.154901667,0,0,0.121429,0.031550045,0
153,0.16283,0,0,0.203984,0.023947738,0
154,0.166025,0,0,0.011286,0.026747418,0
155,0.406086667,0.24,0.125,0.106381,0.005274454,0
156,0.424201667,0.24,0,0.279642,0.025366905,0
157,0.425523333,0.108,0,0.04059825,0.024292736,0
158,0.454813333,0,0,0.10434325,0.022531515,0
159,0.419861667,0,0,0.079002,0.022098445,0
160,0.288336667,0,0,0.0488015,0.003918859,0
161,0.257236667,0,0,0.008778,0.007532794,0
162,0.230818333,0.012,0,0.033858,0.024096603,0
163,0.256586667,0.108,0.0625,0.312873,0.009907231,0
164,0.378891667,0.024,0.025,0.1292665,0.024432884,0
165,0.302248333,0,0,0.31334325,0.00776664,0
166,0.25693,0,0,0.015048,0.016977892,0
167,0.224678333,0,0,0.0525635,0.029234482,0
168,0.158938333,0,0,0,0.028790531,0
169,0.141666667,0,0,0,0.028396391,0
170,0.143026667,0,0,0,0.028249405,0
171,0.141666667,0,0,0.003762,0.027882846,0
172,0.141666667,0,0,0.1476585,0.007113669,0
173,0.147506667,0,0,0.01881,0.02939662,0
174,0.165521667,0.012,0,0.010032,0.026537851,0
175,0.205285,0,0,0.28899475,0.027997554,0
176,0.164661667,0,0,0.005016,0.018102499,0
177,0.188881667,0,0,0.097603,0,0
178,0.211376667,0,0,0.098857,0.031033609,0
179,0.247261667,0.288,0,0.198968,0.027569614,0
180,0.256681667,0.204,0,0.002508,0.028084177,0
181,0.438906667,0.012,0,0.04550975,0.029017755,0
182,0.510346667,0,0,0.33204875,0.028176861,0
183,0.43882,0,0,0.097185,0.025018111,0
184,0.327173333,0,0,0.017556,0.02184146,0
185,0.28479,0,0,0.001254,0.014434039,0
186,0.249285,0.084,0,0.003344,0.012576474,0
187,0.246688333,0.048,0,0.165737,0.027038962,0
188,0.280648333,0,0,0.24510475,0.003297109,0
189,0.3337,0,0,0.2705505,0.008459388,0
190,0.242056667,0,0,0.096349,0.034594435,0
191,0.149186667,0,0,0,0.036364707,0
192,0.142271667,0,0,0,0.036937365,0
193,0.142951667,0,0,0,0.035667076,0
194,0.141666667,0,0,0,0.036661319,0
195,0.14528,0,0,0.001254,0.026616175,0
196,0.142166667,0,0,0.001254,0.011419037,0
197,0.141666667,0,0,0.10946375,0.003641104,0
198,0.146296667,0,0,0.1526745,0,0
199,0.151656667,0,0,0.07571025,0.021284546,0
200,0.220943333,0,0,0.33560175,0.013128483,0
201,0.242516667,0.048,0,0.105127,0,0
202,0.291055,0.012,0,0.106381,0,0
203,0.238433333,0.276,0.175,0.01254,0.017277563,0
204,0.31245,0.096,0,0.10319375,0.045164003,0
205,0.249691667,0.132,0,0.10444775,0.038491974,0
206,0.253916667,0.024,0,0.039919,0.035168115,0
207,0.188311667,0,0,0.02565475,0.033103849,0
208,0.178666667,0,0,0.108889,0.008070985,0
209,0.174076667,0,0,0.026334,0.00454587,0
210,0.182776667,0.024,0,0.097603,0.014875884,0
211,0.2769,0.024,0.05,0.038874,0,0
212,0.322895,0,0,0.2423355,0.016462856,0
213,0.345453333,0,0,0.1271765,0.037781181,0
214,0.27425,0,0,0.22086075,0.038863101,0
215,0.184818333,0,0,0.005016,0.037291615,0
216,0.152666667,0,0,0.005016,0.037354533,0
217,0.141666667,0,0,0,0.038136411,0
218,0.141666667,0,0,0.001254,0.037810448,0
219,0.141666667,0,0,0,0.026349443,0
220,0.142271667,0,0,0.005016,0.024987524,0
221,0.143481667,0.012,0,0.102619,0.015687778,0
222,0.145901667,0,0,0.108889,0.012055544,0
223,0.157631667,0,0,0.1589445,0.038254472,0
224,0.25635,0,0,0.117667,0,0
225,0.213363333,0,0,0.20273,0.013454404,0
226,0.21538,0.012,0,0.353419,0.041882778,0
227,0.194405,0.204,0,0.107635,0.040045116,0
228,0.308431667,0.012,0,0.02189275,0.037337404,0
229,0.278901667,0,0,0.1888315,0.037926274,0
230,0.245021667,0,0,0.06431975,0.040358871,0
231,0.282856667,0,0,0.0187055,0.041348572,0
232,0.259211667,0,0,0.01186075,0.025382806,0
233,0.224193333,0,0,0.002508,0.012007964,0
234,0.290838333,0,0,0.00809875,0.042714749,0
235,0.277808333,0.024,0,0.016302,0.049576111,0
236,0.299133333,0,0,0.14196325,0.011499199,0
237,0.266275,0,0,0.17038725,0,0
238,0.222038333,0,0,0.16411725,0.040484989,0
239,0.147941667,0,0,0,0.038162087,0
240,0.141666667,0,0,0,0.036647946,0
241,0.145746667,0,0,0,0.034294259,0
242,0.143706667,0,0,0,0.035630495,0
243,0.141666667,0,0,0,0.035312005,0
244,0.141666667,0,0,0.19019,0.015778153,0
245,0.160416667,0,0,0.102619,0.010999577,0
246,0.142946667,0,0,0.02508,0.037104619,0
247,0.147586667,0,0,0.36475725,0.032164752,0
248,0.190733333,0,0,0.11071775,0.00961269,0
249,0.197075,0,0,0.310365,0.012344979,0
250,0.198865,0,0,0.001254,0.04396691,0
251,0.295155,0.108,0,0.020064,0.037787023,0
252,0.236818333,0.096,0,0.002508,0.035243619,0
253,0.187876667,0,0,0.0262295,0.030811654,0
254,0.250761667,0.024,0,0.06181175,0.030573647,0
255,0.250326667,0,0,0.20079675,0.022888009,0
256,0.242451667,0,0,0.02314675,0.02637212,0
257,0.221856667,0,0,0.41909725,0.01787501,0
258,0.222096667,0,0,0.003762,0.005236179,0
259,0.30445,0,0,0.003762,0.044539474,0
260,0.338283333,0,0,0.17571675,0.021243237,0
261,0.293416667,0,0,0.27217025,0.011864262,0
262,0.234275,0,0,0.035112,0.039683154,0
263,0.145288333,0,0,0,0.039030544,0
264,0.141666667,0,0,0.0475475,0.041799855,0
265,0.141666667,0,0,0.005016,0.044222173,0
266,0.145066667,0,0,0.001254,0.041827161,0
267,0.141666667,0,0,0,0.037986051,0
268,0.141666667,0,0,0.096349,0.032094865,0
269,0.143026667,0,0,0.111397,0.018011259,0
270,0.160486667,0,0,0.211508,0.035383267,0
271,0.235071667,0,0,0.3503885,0.034149097,0
272,0.27571,0,0,0.30341575,0.033195233,0
273,0.220763333,0,0,0.120175,0.010009693,0
274,0.171878333,0.024,0,0.2578015,0.032014281,0
275,0.32901,0.144,0,0.105127,0.031506507,0
276,0.368761667,0.276,0,0.003762,0.029939169,0
277,0.359125,0,0,0.12189925,0.028981906,0
278,0.235106667,0,0,0.0287375,0.028479212,0
279,0.244118333,0,0,0.01562275,0.013302174,0
280,0.172906667,0,0,0.001254,0.025485981,0
281,0.158771667,0.012,0,0.001254,0.021519446,0
282,0.210431667,0,0,0.095095,0.030968733,0
283,0.2532,0.036,0,0.26961,0.032020533,0
284,0.351115,0,0,0.04937625,0.010113734,0
285,0.382545,0,0,0.06829075,0.03515423,0
286,0.217446667,0,0,0.0751355,0.03408722,0
287,0.142876667,0,0,0,0.033772441,0
288,0.142876667,0,0,0,0.03574369,0
289,0.141666667,0,0,0,0.035950668,0
290,0.141666667,0,0,0,0.03623418,0
291,0.141666667,0,0,0,0.025553094,0
292,0.141666667,0,0,0,0.022201315,0
293,0.144086667,0,0,0.2440075,0.01378027,0
294,0.141876667,0,0,0.2477695,0.044708259,0
295,0.150951667,0,0,0.309111,0.03879934,0
296,0.184266667,0,0,0.2477695,0.021251056,0
297,0.20535,0.024,0,0.1489125,0.030483986,0
298,0.211008333,0,0,0.01060675,0.039986325,0
299,0.270656667,0.036,0,0.010032,0.036024269,0
300,0.20451,0.096,0,0.011286,0.032647434,0
301,0.226005,0,0,0.096349,0.03091488,0
302,0.249681667,0,0,0.1787995,0.029948018,0
303,0.247051667,0,0,0.17320875,0.013272923,0
304,0.282961667,0,0,0.100111,0,0
305,0.229906667,0,0,0.067507,0.010446134,0
306,0.275276667,0.024,0,0.0651035,0.021538371,0
307,0.286216667,0.252,0.05,0.145255,0.036412645,0
308,0.23732,0.24,0,0.085063,0.001958289,0
309,0.276326667,0.048,0,0.002508,0,0
310,0.206606667,0,0,0.0237215,0.02596582,0
311,0.144691667,0,0,0,0.04539817,0
312,0.142346667,0,0,0.005016,0.041756681,0
313,0.141666667,0,0,0,0.040195808,0
314,0.141666667,0,0,0,0.03910774,0
315,0.141666667,0,0,0.003762,0.02103334,0
316,0.141666667,0,0,0,0.014620336,0
317,0.142876667,0,0,0.193952,0.018872172,0
318,0.147856667,0,0,0.201476,0.028544507,0
319,0.146296667,0,0,0.294063,0.041650854,0
320,0.148296667,0,0,0.02690875,0.02007496,0
321,0.141666667,0,0,0.098857,0.018632198,0
322,0.154666667,0,0,0.030096,0.040815441,0
323,0.204966667,0.108,0,0.113905,0.024274477,0
324,0.311445,0.216,0,0.010032,0.039112554,0
325,0.341266667,0,0,0.22326425,0.036832092,0
326,0.39393,0,0,0.197714,0.034891952,0
327,0.2348,0,0,0.110143,0.013498373,0
328,0.192986667,0,0,0.002508,0.028610758,0
329,0.177288333,0,0,0.003762,0,0
330,0.353121667,0.06,0,0.100111,0.004708019,0
331,0.231893333,0,0,0.1539285,0.023184822,0
332,0.35756,0,0,0.1798445,0.01646209,0
333,0.410218333,0,0,0.23246025,0.007271404,0
334,0.270318333,0,0,0.001254,0.032224027,0
335,0.198111667,0,0,0.002508,0.041768232,0
336,0.198993333,0,0,0.001254,0.041597509,0
337,0.142666667,0,0,0,0.040156542,0
338,0.144086667,0,0,0,0.039361307,0
339,0.141666667,0,0,0,0.039682133,0
340,0.141666667,0,0,0,0.033911086,0
341,0.144086667,0,0,0.1564365,0.024358402,0
342,0.161766667,0,0,0.395428,0.028962984,0
343,0.211876667,0,0,0.31093975,0.047950451,0
344,0.151451667,0,0,0.002508,0.014155472,0
345,0.156271667,0.024,0,0.107635,0.04538096,0
346,0.191691667,0.072,0.025,0.02189275,0.035140274,0
347,0.281403333,0.084,0,0.112651,0.036337006,0
348,0.289131667,0.228,0,0.01186075,0.034087283,0
349,0.284475,0.168,0,0.10946375,0.033918432,0
350,0.401688333,0.084,0,0.141284,0.033291012,0
351,0.284098333,0,0,0.02508,0.028146376,0
352,0.176016667,0,0,0.001254,0.017655235,0
353,0.197171667,0,0,0,0.040282283,0
354,0.26352,0.012,0,0.001254,0.010140769,0
355,0.3765,0.036,0,0.103873,0.053394114,0
356,0.253341667,0.036,0,0.162602,0,0
357,0.246221667,0,0,0.248919,0,0
358,0.193398333,0,0,0.03568675,0.057934331,0
359,0.15133,0,0,0,0.042091726,0
360,0.141666667,0,0,0,0.047753722,0
361,0.141666667,0,0,0,0.045365734,0
362,0.141666667,0,0,0.001254,0.043525758,0
363,0.141666667,0,0,0,0.028548488,0
364,0.141666667,0,0,0.0475475,0.025179464,0
365,0.144971667,0,0,0.0676115,0.016271862,0
366,0.141666667,0,0,0.4479915,0,0
367,0.145056667,0,0,0.0550715,0.026532002,0
368,0.150086667,0,0,0.1639605,0.022804305,0
369,0.181113333,0,0,0.0513095,0,0
370,0.194935,0.06,0,0.262086,0.029813909,0
371,0.242305,0.036,0,0.002508,0.045876355,0
372,0.196408333,0.024,0,0.097603,0.043193841,0
373,0.28716,0.192,0,0.23319175,0.038913876,0
374,0.333403333,0.132,0,0.137522,0.035973697,0
375,0.320391667,0,0,0.1426425,0.034850548,0
376,0.252408333,0,0,0.001254,0.007902244,0
377,0.15532,0,0,0.005016,0.005917605,0
378,0.23763,0.024,0.075,0.21709875,0.012426856,0
379,0.50425,0.336,0.1375,0.013794,0.017662238,0
380,0.405893333,0.024,0,0.23455025,0,0
381,0.55525,0,0,0.0588335,0.017670834,0
382,0.401175,0,0,0.02565475,0.033920074,0
383,0.216005,0,0,0,0.041684065,0
384,0.149171667,0,0,0,0.040024148,0
385,0.141666667,0,0,0,0.038802322,0
386,0.141666667,0,0,0,0.03839477,0
387,0.141666667,0,0,0,0.03817823,0
388,0.142271667,0,0,0.096349,0.022790928,0
389,0.142946667,0,0,0.097603,0.02885,0
390,0.150206667,0,0,0.7445625,0.034432048,0
391,0.160195,0,0,0.195206,0.03169549,0
392,0.210823333,0,0,0.106381,0.015540149,0
393,0.211995,0,0,0.008778,0,0
394,0.236653333,0.012,0,0.11447975,0.040348104,0
395,0.246676667,0.06,0,0.007524,0.034476848,0
396,0.411926667,0.24,0,0.007524,0.032560281,0
397,0.4804,0.084,0,0.039919,0.030483341,0
398,0.478651667,0,0,0.06003525,0.031114287,0
399,0.385835,0,0,0.00935275,0.031735767,0
400,0.25595,0,0,0,0.004648401,0
401,0.197955,0,0,0.001254,0,0
402,0.191786667,0.012,0,0.101365,0.022505832,0
403,0.219378333,0.06,0,0.020064,0.025383465,0
404,0.239246667,0,0,0.16511,0.009039966,0
405,0.302053333,0,0,0.18324075,0.016488346,0
406,0.218301667,0,0,0.02680425,0.035303739,0
407,0.145976667,0,0,0.001254,0.034285196,0
408,0.144161667,0,0,0,0.033232702,0
409,0.142346667,0,0,0,0.031318448,0
410,0.142876667,0,0,0,0.030931499,0
411,0.141666667,0,0,0,0.030642349,0
412,0.142271667,0,0,0.0513095,0.022670481,0
413,0.145086667,0,0,0.005016,0.011200122,0
414,0.143481667,0,0,0.1589445,0.032293426,0
415,0.143946667,0,0,0.2333485,0.029663068,0
416,0.164951667,0,0,0.05940825,0,0
417,0.183216667,0.012,0,0.11322575,0.013781195,0
418,0.263433333,0,0,0.01060675,0.032542917,0
419,0.271551667,0.072,0,0.103873,0.0306998,0
420,0.193726667,0.072,0,0.002508,0.030763176,0
421,0.29261,0.048,0,0.03056625,0.027704153,0
422,0.348901667,0,0,0.14812875,0.025832038,0
423,0.318728333,0,0,0.02973025,0.021080256,0
424,0.275693333,0,0,0.01311475,0,0
425,0.216326667,0.144,0,0.005016,0,0
426,0.191641667,0.288,0,0.011286,0.026203083,0
427,0.283076667,0.06,0,0.198968,0.03345692,0
428,0.307186667,0,0,0.381634,0.029646928,0
429,0.35967,0,0,0.36726525,0.014187521,0
430,0.24267,0,0,0.0726275,0.028512716,0
431,0.184528333,0,0,0.00627,0.035518765,0
432,0.151403333,0,0,0,0.037632163,0
433,0.141666667,0,0,0,0.036018284,0
434,0.141666667,0,0,0,0.031527242,0
435,0.141666667,0,0,0,0.024378155,0
436,0.141666667,0,0,0,0.017914031,0
437,0.142166667,0,0,0.137313,0.021888008,0
438,0.199661667,0,0,0.013794,0.02804041,0
439,0.154686667,0,0,0.2812095,0.029006761,0
440,0.191758333,0,0,0.4496635,0.015177655,0
441,0.251433333,0,0,0.1451505,0.022055337,0
442,0.247313333,0.132,0,0.105127,0.034320176,0
443,0.268218333,0.072,0,0.2402455,0.034964865,0
444,0.356908333,0.072,0,0.2389915,0.035585323,0
445,0.384301667,0.108,0,0.08929525,0.031187333,0
446,0.45798,0,0,0.14436675,0.02668618,0
447,0.316561667,0,0,0.033649,0.013788265,0
448,0.27968,0,0,0.106381,0.006752186,0
449,0.237405,0.012,0,0.007524,0.02063603,0
450,0.216571667,0.012,0.0375,0.295317,0.006508426,0
451,0.32763,0,0,0.107217,0.020184748,0
452,0.346063333,0,0,0.202312,0.021373976,0
453,0.325621667,0,0,0.03558225,0.027614965,0
454,0.228261667,0,0,0.0488015,0.027977039,0
455,0.151346667,0,0,0.100111,0.02764172,0
456,0.141666667,0,0,0,0.028427106,0
457,0.142876667,0,0,0,0.028160792,0
458,0.143481667,0,0,0,0.027053125,0
459,0.143026667,0,0,0,0.007755851,0
460,0.141666667,0,0,0,0,0
461,0.146266667,0,0,0.195206,0.010950411,0
462,0.14718,0,0,0.0651035,0.013221646,0
463,0.145971667,0,0,0.0814055,0.027488933,0
464,0.147633333,0,0,0.022572,0,0
465,0.158538333,0,0,0.0575795,0.020450562,0
466,0.157013333,0,0,0.103873,0.029801357,0
467,0.175298333,0,0,0.121429,0.026623022,0
468,0.17955,0.012,0,0.017556,0.026006661,0
469,0.307675,0,0,0.3315785,0.02664092,0
470,0.319401667,0,0,0.20455875,0.027368744,0
471,0.270746667,0,0,0.10820975,0.022072978,0
472,0.197535,0,0,0,0.018645044,0
473,0.179411667,0,0,0.001254,0.001593131,0
474,0.19786,0,0.0125,0.016302,0.012442267,0
475,0.222425,0.036,0,0.290928,0.021020046,0
476,0.26342,0.06,0,0.3133955,0,0
477,0.269243333,0,0,0.269888667,0.014690951,0
478,0.204715,0,0,0.112651,0.031815172,0
479,0.143481667,0,0,0,0.027732748,0
480,0.142876667,0,0,0,0.027694798,0
481,0.141666667,0,0,0,0.02733188,0
482,0.141666667,0,0,0,0.027785365,0
483,0.141666667,0,0,0,0.028628893,0
484,0.141666667,0,0,0.095095,0.029828923,0
485,0.142271667,0,0,0.1810985,0,0
486,0.147726667,0,0,0.1098295,0.016733851,0
487,0.219236667,0,0,0.1765005,0.022016207,0
488,0.238341667,0,0,0.222794,0.028569119,0
489,0.168063333,0,0,0.123937,0.037648445,0
490,0.159266667,0,0,0.010032,0.030428721,0
491,0.1867,0,0,0.103873,0.026938429,0
492,0.309078333,0.144,0,0.111397,0.031577349,0
493,0.238526667,0,0,0.11939125,0.034758305,0
494,0.273471667,0,0,0.05794525,0.031702289,0
495,0.279345,0,0,0.00935275,0.026309971,0
496,0.242565,0,0,0.0488015,0.023351699,0
497,0.225108333,0.036,0.075,0.098857,0.01883763,0
498,0.241881667,0.024,0,0.002508,0.014182115,0
499,0.254241667,0,0,0.125191,0.004225923,0
500,0.25162,0.012,0,0.33022,0.01185243,0
501,0.308996667,0,0,0.05439225,0.007520443,0
502,0.227286667,0,0,0.0324995,0.03092962,0
503,0.155831667,0,0,0,0.030898741,0
504,0.142271667,0,0,0,0.031952411,0
505,0.141666667,0,0,0,0.030483224,0
506,0.141666667,0,0,0,0.029574287,0
507,0.141666667,0,0,0,0.003909268,0
508,0.142166667,0,0,0.1438965,0,0
509,0.145901667,0,0,0.00627,0,0
510,0.149871667,0,0,0.427614,0.01279348,0
511,0.145771667,0,0,0.25837625,0.019521749,0
512,0.155665,0,0.025,0.0638495,0.023160703,0
513,0.192353333,0,0,0.01881,0.008880107,0
514,0.252561667,0,0.0125,0.01254,0.021268232,0
515,0.356488333,0,0,0.193952,0.012551307,0
516,0.323075,0.072,0.0875,0.005016,0.023779738,0
517,0.267995,0.012,0,0.0387695,0.021583941,0
518,0.291555,0,0,0.22880275,0.019900062,0
519,0.228586667,0,0,0.03683625,0.011928973,0
520,0.171381667,0,0,0.00627,0,0
521,0.167366667,0,0,0.123937,0.01048807,0
522,0.197581667,0.024,0,0.1802625,0.019137587,0
523,0.212448333,0,0,0.036366,0.022380992,0
524,0.316238333,0,0,0.35096325,0.022021922,0
525,0.302651667,0,0,0.280269,0.009520911,0
526,0.223988333,0,0,0.15324925,0.01227412,0
527,0.147941667,0,0,0,0.021614098,0
528,0.141666667,0,0,0,0.023994783,0
529,0.151951667,0,0,0.010032,0.022994701,0
530,0.142271667,0,0,0.005016,0.021867929,0
531,0.141666667,0,0,0,0.006567684,0
532,0.141666667,0,0,0.001254,0.010017438,0
533,0.141666667,0,0,0.016302,0.004749981,0
534,0.202966667,0,0,0.457292,0.015333569,0
535,0.207321667,0,0,0.36099525,0.022903994,0
536,0.214685,0,0,0.100111,0.018240931,0
537,0.207836667,0,0,0.00627,0.012127528,0
538,0.233296667,0.108,0,0.201476,0.022564561,0
539,0.319698333,0,0,0.112651,0.021940606,0
540,0.349551667,0.024,0.0125,0.013794,0.02007466,0
541,0.282111667,0,0.0375,0.0212135,0.01995066,0
542,0.297416667,0,0,0.14823325,0.017511709,0
543,0.206266667,0,0,0.00627,0.016591686,0
544,0.238731667,0,0,0,0.003548672,0
545,0.225691667,0.228,0,0.097603,0.002471458,0
546,0.276206667,0.336,0,0.201476,0.007942547,0
547,0.329983333,0.18,0,0.21333675,0.015605734,0
548,0.34644,0,0,0.2151655,0.003588713,0
549,0.314825,0,0,0.18836125,0.004997038,0
550,0.191156667,0,0,0.16955125,0.024293605,0
551,0.143481667,0,0,0,0.023167848,0
552,0.152101667,0,0,0,0.024828443,0
553,0.145066667,0,0,0,0.027046841,0
554,0.141666667,0,0,0,0.026716919,0
555,0.141666667,0,0,0.19019,0.024353268,0
556,0.141666667,0,0,0.001254,0.002482327,0
557,0.141806667,0,0,0.003762,0,0
558,0.171646667,0,0,0.3184115,0,0
559,0.222881667,0,0,0.305349,0.03292179,0
