,ConBase,ConStove,ConOven,ConDHW,Qheat,Qcool
132,0.267746667,0.036,0,0.121429,0.031455167,0
133,0.301238333,0,0,0.080047,0.030900838,0
134,0.251491667,0,0,0.0711645,0.030193096,0
135,0.176845,0,0,0.01436875,0.028977711,0
136,0.16928,0,0,0.00627,0.02505709,0
137,0.192508333,0,0,0.021318,0.005464896,0
138,0.26184,0.132,0,0.118921,0.018620981,0
139,0.346561667,0.084,0.025,0.381007,0.006255048,0
140,0.39784,0,0,0.4078635,0.003365011,0
141,0.367378333,0,0,0.370348,0.021184894,0
142,0.329896667,0,0,0.2101495,0.025764818,0
143,0.21981,0,0,0,0.028703669,0
144,0.181666667,0,0,0,0.030159502,0
145,0.142271667,0,0,0,0.029809104,0
146,0.141666667,0,0,0,0.029694658,0
147,0.143706667,0,0,0,0.029656174,0
148,0.141666667,0,0,0.07696425,0.017603851,0
149,0.145935,0,0,0.277134,0.021380578,0
150,0.191411667,0,0,0.12325775,0.006996027,0
151,0.221831667,0,0,0.3516425,0.033026462,0
152,0.212071667,0,0,0.309111,0.031550045,0
153,0.220975,0,0,0.02565475,0.023947738,0
154,0.315491667,0.024,0,0.021318,0.026747418,0
155,0.230343333,0.012,0,0.21835275,0.005274454,0
156,0.201733333,0.504,0.0375,0.027588,0.025366905,0
157,0.439833333,0.156,0,0.272727583,0.024292736,0
158,0.507286667,0,0,0.140099667,0.022531515,0
159,0.393513333,0,0,0.1476585,0.022098445,0
160,0.23785,0,0,0.201476,0.003918859,0
161,0.199833333,0,0,0.192889583,0.007532794,0
162,0.291036667,0.084,0,0.0692835,0.024096603,0
163,0.275873333,0.096,0,0.117667,0.009907231,0
164,0.321743333,0.012,0,0.3278165,0.024432884,0
165,0.36863,0,0,0.322608917,0.00776664,0
166,0.226326667,0,0,0.0262295,0.016977892,0
167,0.151416667,0,0,0.2414995,0.029234482,0
168,0.142271667,0,0,0.002508,0.028790531,0
169,0.141666667,0,0,0,0.028396391,0
170,0.144386667,0,0,0.001254,0.028249405,0
171,0.151326667,0,0,0.0500555,0.027882846,0
172,0.142306667,0,0,0.0538175,0.007113669,0
173,0.211741667,0,0,0.3359675,0.02939662,0
174,0.144086667,0,0,0.4210305,0.026537851,0
175,0.151025,0,0,0.121429,0.027997554,0
176,0.155145,0,0,0.20079675,0.018102499,0
177,0.15061,0,0,0.0475475,0,0
178,0.165671667,0,0,0.0525635,0.031033609,0
179,0.337075,0.216,0.1375,0.107635,0.027569614,0
180,0.452735,0.156,0.0125,0.105127,0.028084177,0
181,0.450156667,0.084,0,0.137522,0.029017755,0
182,0.524545,0,0,0.14562075,0.028176861,0
183,0.335658333,0,0,0.054967,0.025018111,0
184,0.31414,0,0,0.002508,0.02184146,0
185,0.23428,0.024,0,0.164483,0.014434039,0
186,0.256141667,0.168,0.0625,0.098857,0.012576474,0
187,0.27387,0.048,0.05,0.264594,0.027038962,0
188,0.285156667,0,0,0.37970075,0.003297109,0
189,0.322845,0,0,0.19567625,0.008459388,0
190,0.222006667,0,0,0.11949575,0.034594435,0
191,0.146285,0,0,0,0.036364707,0
192,0.142271667,0,0,0,0.036937365,0
193,0.143556667,0,0,0,0.035667076,0
194,0.142271667,0,0,0.001254,0.036661319,0
195,0.144086667,0,0,0,0.026616175,0
196,0.141666667,0,0,0.001254,0.011419037,0
197,0.147006667,0,0,0.115159,0.003641104,0
198,0.198551667,0,0,0.212762,0,0
199,0.190181667,0,0,0.4442295,0.021284546,0
200,0.157926667,0,0,0.008778,0.013128483,0
201,0.2166,0,0,0.0529815,0,0
202,0.220888333,0.048,0,0.1464045,0,0
203,0.202386667,0.132,0,0.2486055,0.017277563,0
204,0.311143333,0.228,0.025,0.25795825,0.045164003,0
205,0.336271667,0,0,0.40593025,0.038491974,0
206,0.265158333,0,0,0.31877725,0.035168115,0
207,0.329886667,0,0,0.0207955,0.033103849,0
208,0.280878333,0.024,0,0.009614,0.008070985,0
209,0.199006667,0.024,0,0.013794,0.00454587,0
210,0.194976667,0.036,0,0.1961465,0.014875884,0
211,0.345205,0.108,0,0.310365,0,0
212,0.392061667,0,0,0.16328125,0.016462856,0
213,0.278351667,0,0,0.14321725,0.037781181,0
214,0.238791667,0,0,0.322487,0.038863101,0
215,0.154516667,0,0,0.020064,0.037291615,0
216,0.141666667,0,0,0.010032,0.037354533,0
217,0.141666667,0,0,0,0.038136411,0
218,0.143481667,0,0,0,0.037810448,0
219,0.141666667,0,0,0,0.026349443,0
220,0.144086667,0,0,0.00627,0.024987524,0
221,0.164291667,0,0,0.295317,0.015687778,0
222,0.142226667,0,0,0.33351175,0.012055544,0
223,0.146541667,0,0,0.299079,0.038254472,0
224,0.174191667,0,0,0.20832075,0,0
225,0.194478333,0,0,0.0600875,0.013454404,0
226,0.236248333,0.024,0,0.216524,0.041882778,0
227,0.274735,0.204,0,0.01254,0.040045116,0
228,0.205333333,0,0,0.1639605,0.037337404,0
229,0.346521667,0.012,0,0.27321525,0.037926274,0
230,0.383986667,0,0,0.1825615,0.040358871,0
231,0.317851667,0,0,0.10319375,0.041348572,0
232,0.226778333,0,0,0.2377375,0.025382806,0
233,0.198061667,0.12,0.0125,0.098857,0.012007964,0
234,0.20012,0.24,0.025,0.126445,0.042714749,0
235,0.27031,0.204,0.1375,0.0588335,0.049576111,0
236,0.399023333,0,0.0625,0.29202525,0.011499199,0
237,0.402656667,0,0,0.24959825,0,0
238,0.274583333,0,0,0.09211675,0.040484989,0
239,0.232626667,0,0,0.192698,0.038162087,0
240,0.206205,0,0,0,0.036647946,0
241,0.17362,0,0,0,0.034294259,0
242,0.150381667,0,0,0,0.035630495,0
243,0.141666667,0,0,0,0.035312005,0
244,0.142876667,0,0,0.19019,0.015778153,0
245,0.142736667,0,0,0.12451175,0.010999577,0
246,0.143576667,0,0,0.4335705,0.037104619,0
247,0.208146667,0,0,0.4160145,0.032164752,0
248,0.244583333,0,0,0.276959833,0.00961269,0
249,0.2324,0,0,0.1451505,0.012344979,0
250,0.302288333,0.096,0,0.0575795,0.04396691,0
251,0.434831667,0.6,0,0.012958,0.037787023,0
252,0.315681667,0.36,0,0.166991,0.035243619,0
253,0.240813333,0,0,0.001254,0.030811654,0
254,0.253711667,0,0,0.0774345,0.030573647,0
255,0.267175,0,0,0.097167583,0.022888009,0
256,0.269573333,0,0,0.203984,0.02637212,0
257,0.311758333,0,0,0.259578,0.01787501,0
258,0.275435,0.168,0,0.130555333,0.005236179,0
259,0.411071667,0.072,0.025,0.158874833,0.044539474,0
260,0.542305,0,0,0.145882,0.021243237,0
261,0.45749,0,0,0.04854025,0.011864262,0
262,0.333963333,0,0,0.123101,0.039683154,0
263,0.173471667,0,0,0.000418,0.039030544,0
264,0.145976667,0,0,0,0.041799855,0
265,0.144386667,0,0,0.095095,0.044222173,0
266,0.146426667,0,0,0,0.041827161,0
267,0.141666667,0,0,0,0.037986051,0
268,0.14441,0,0,0.010032,0.032094865,0
269,0.143016667,0,0,0.206492,0.018011259,0
270,0.208021667,0.084,0,0.2904055,0.035383267,0
271,0.205396667,0,0,0.314127,0.034149097,0
272,0.16771,0,0,0.286539,0.033195233,0
273,0.163761667,0.072,0,0.098857,0.010009693,0
274,0.25533,0.348,0,0.1514205,0.032014281,0
275,0.402296667,0.228,0.1,0.12325775,0.031506507,0
276,0.398956667,0.012,0,0.1576905,0.029939169,0
277,0.35198,0,0,0.235125,0.028981906,0
278,0.356623333,0,0,0.03558225,0.028479212,0
279,0.327901667,0,0,0.1112925,0.013302174,0
280,0.295336667,0,0,0.01436875,0.025485981,0
281,0.24471,0,0,0.00935275,0.021519446,0
282,0.241871667,0.276,0,0.097603,0.030968733,0
283,0.326691667,0,0,0.1652145,0.032020533,0
284,0.375541667,0,0,0.16511,0.010113734,0
285,0.466615,0,0,0.34343925,0.03515423,0
286,0.27867,0,0,0.198968,0.03408722,0
287,0.178001667,0,0,0.003762,0.033772441,0
288,0.142876667,0,0,0,0.03574369,0
289,0.141666667,0,0,0,0.035950668,0
290,0.141666667,0,0,0,0.03623418,0
291,0.141666667,0,0,0,0.025553094,0
292,0.141666667,0,0,0,0.022201315,0
293,0.167876667,0,0,0.200222,0.01378027,0
294,0.153886667,0,0,0.2496505,0.044708259,0
295,0.200591667,0,0,0.1652145,0.03879934,0
296,0.178656667,0,0,0.198968,0.021251056,0
297,0.182076667,0,0,0.013794,0.030483986,0
298,0.282056667,0,0,0.173261,0.039986325,0
299,0.249765,0,0,0.01254,0.036024269,0
300,0.296156667,0.096,0,0.289047,0.032647434,0
301,0.322433333,0.072,0,0.02555025,0.03091488,0
302,0.366506667,0,0,0.08987,0.029948018,0
303,0.32573,0,0,0.0249755,0.013272923,0
304,0.263525,0,0,0.097603,0,0
305,0.217586667,0,0,0.002508,0.010446134,0
306,0.273253333,0.024,0,0.101365,0.021538371,0
307,0.221365,0.024,0,0.112651,0.036412645,0
308,0.313371667,0.012,0,0.44344575,0.001958289,0
309,0.34411,0,0,0.25461425,0,0
310,0.281973333,0,0,0.086317,0.02596582,0
311,0.170356667,0,0,0.000418,0.04539817,0
312,0.148471667,0,0,0,0.041756681,0
313,0.141666667,0,0,0.001254,0.040195808,0
314,0.141666667,0,0,0,0.03910774,0
315,0.144026667,0,0,0.003762,0.02103334,0
316,0.142166667,0,0,0,0.014620336,0
317,0.143481667,0,0,0.214016,0.018872172,0
318,0.144436667,0,0,0.210254,0.028544507,0
319,0.149681667,0,0,0.06818625,0.041650854,0
320,0.145156667,0,0,0.174515,0.02007496,0
321,0.148206667,0,0,0.101365,0.018632198,0
322,0.176746667,0,0,0.007524,0.040815441,0
323,0.29027,0.048,0,0.101365,0.024274477,0
324,0.362001667,0.168,0,0.015048,0.039112554,0
325,0.4224,0,0,0.14003,0.036832092,0
326,0.45605,0,0,0.17686625,0.034891952,0
327,0.263835,0,0,0.0274835,0.013498373,0
328,0.26723,0.036,0,0.01687675,0.028610758,0
329,0.272526667,0,0.0125,0.1213245,0,0
330,0.231533333,0.024,0,0.103873,0.004708019,0
331,0.237006667,0,0.0125,0.11949575,0.023184822,0
332,0.366336667,0.096,0.05,0.39798825,0.01646209,0
333,0.4428,0.012,0,0.20832075,0.007271404,0
334,0.298395,0,0,0.16328125,0.032224027,0
335,0.280861667,0,0,0.003762,0.041768232,0
336,0.160763333,0,0,0,0.041597509,0
337,0.141666667,0,0,0,0.040156542,0
338,0.144386667,0,0,0,0.039361307,0
339,0.141666667,0,0,0,0.039682133,0
340,0.141666667,0,0,0,0.033911086,0
341,0.174021667,0,0,0.3491345,0.024358402,0
342,0.161591667,0,0,0.28847225,0.028962984,0
343,0.150875,0,0,0.2603095,0.047950451,0
344,0.143443333,0,0,0.005016,0.014155472,0
345,0.171388333,0,0,0.38038,0.04538096,0
346,0.226873333,0.012,0,0.002508,0.035140274,0
347,0.264255,0.336,0.1375,0.01254,0.036337006,0
348,0.345886667,0.288,0.2375,0.00627,0.034087283,0
349,0.370291667,0.168,0,0.04550975,0.033918432,0
350,0.42664,0.084,0,0.26579575,0.033291012,0
351,0.313693333,0,0,0.20246875,0.028146376,0
352,0.27486,0,0,0.007942,0.017655235,0
353,0.314825,0.132,0,0.01436875,0.040282283,0
354,0.297626667,0,0,0.096349,0.010140769,0
355,0.394636667,0.012,0,0.4204035,0.053394114,0
356,0.35134,0.12,0,0.15690675,0,0
357,0.467028333,0.072,0,0.22880275,0,0
358,0.271313333,0,0,0.18334525,0.057934331,0
359,0.147716667,0,0,0.002508,0.042091726,0
360,0.141666667,0,0,0,0.047753722,0
361,0.141666667,0,0,0,0.045365734,0
362,0.141666667,0,0,0.096349,0.043525758,0
363,0.141666667,0,0,0.002508,0.028548488,0
364,0.141666667,0,0,0.0475475,0.025179464,0
365,0.158821667,0.012,0,0.274626,0.016271862,0
366,0.144576667,0.048,0,0.2603095,0,0
367,0.184591667,0,0,0.1451505,0.026532002,0
368,0.220183333,0,0,0.173261,0.022804305,0
369,0.199955,0,0.0125,0.0588335,0,0
370,0.256476667,0.036,0,0.108889,0.029813909,0
371,0.275025,0.276,0,0.013794,0.045876355,0
372,0.304856667,0.048,0,0.112651,0.043193841,0
373,0.39144,0.144,0,0.17561225,0.038913876,0
374,0.342265,0,0,0.058729,0.035973697,0
375,0.22296,0,0,0.020064,0.034850548,0
376,0.251556667,0,0,0.04195675,0.007902244,0
377,0.310176667,0.036,0,0.00627,0.005917605,0
378,0.391891667,0.036,0,0.207746,0.012426856,0
379,0.273376667,0.096,0,0.27342425,0.017662238,0
380,0.352526667,0.156,0,0.17765,0,0
381,0.541778333,0.036,0,0.1896675,0.017670834,0
382,0.340723333,0,0,0.04561425,0.033920074,0
383,0.176803333,0,0,0.095095,0.041684065,0
384,0.199815,0,0,0,0.040024148,0
385,0.142,0,0,0,0.038802322,0
386,0.141666667,0,0,0,0.03839477,0
387,0.141666667,0,0,0,0.03817823,0
388,0.145296667,0,0,0.097603,0.022790928,0
389,0.142771667,0,0,0.193952,0.02885,0
390,0.189586667,0,0,0.392293,0.034432048,0
391,0.154516667,0,0,0.18073275,0.03169549,0
392,0.216916667,0,0,0.19546725,0.015540149,0
393,0.189126667,0,0,0.098857,0,0
394,0.237541667,0,0,0.095095,0.040348104,0
395,0.249795,0.204,0,0.110143,0.034476848,0
396,0.350543333,0.072,0.025,0.020064,0.032560281,0
397,0.504505,0,0,0.2151655,0.030483341,0
398,0.595965,0,0,0.544932667,0.031114287,0
399,0.37423,0,0,0.279467833,0.031735767,0
400,0.201758333,0,0,0,0.004648401,0
401,0.185336667,0,0,0.013794,0,0
402,0.180416667,0.012,0,0.100111,0.022505832,0
403,0.230046667,0.024,0.05,0.121429,0.025383465,0
404,0.28058,0,0,0.14687475,0.009039966,0
405,0.387756667,0,0,0.447434167,0.016488346,0
406,0.226448333,0,0,0.170335,0.035303739,0
407,0.145161667,0,0,0.001254,0.034285196,0
408,0.141666667,0,0,0,0.033232702,0
409,0.141666667,0,0,0,0.031318448,0
410,0.142876667,0,0,0,0.030931499,0
411,0.141666667,0,0,0.001254,0.030642349,0
412,0.144161667,0,0,0.097603,0.022670481,0
413,0.143296667,0,0,0.01254,0.011200122,0
414,0.14542,0,0,0.17707525,0.032293426,0
415,0.149321667,0,0,0.35848725,0.029663068,0
416,0.149821667,0,0,0.0488015,0,0
417,0.156993333,0.024,0.1,0.002508,0.013781195,0
418,0.226731667,0.072,0.1,0.101365,0.032542917,0
419,0.256223333,0.096,0,0.010032,0.0306998,0
420,0.37779,0.084,0,0.01254,0.030763176,0
421,0.338155,0.12,0.0375,0.04310625,0.027704153,0
422,0.354738333,0.144,0,0.098648,0.025832038,0
423,0.434005,0,0,0.0511005,0.021080256,0
424,0.367341667,0,0,0.258324,0,0
425,0.261456667,0,0,0.00627,0,0
426,0.218046667,0.336,0,0.008778,0.026203083,0
427,0.299111667,0.096,0,0.230318,0.03345692,0
428,0.322145,0,0,0.71493675,0.029646928,0
429,0.37577,0,0,0.19609425,0.014187521,0
430,0.231301667,0,0,0.2063875,0.028512716,0
431,0.156315,0,0,0.097603,0.035518765,0
432,0.141666667,0,0,0,0.037632163,0
433,0.142346667,0,0,0,0.036018284,0
434,0.141666667,0,0,0,0.031527242,0
435,0.141666667,0,0,0.001254,0.024378155,0
436,0.141666667,0,0,0,0.017914031,0
437,0.185891667,0,0,0.1848605,0.021888008,0
438,0.219226667,0,0,0.1689765,0.02804041,0
439,0.21059,0,0,0.301587,0.029006761,0
440,0.234161667,0,0,0.023408,0.015177655,0
441,0.232763333,0,0,0.028842,0.022055337,0
442,0.194253333,0.144,0.025,0.016302,0.034320176,0
443,0.233346667,0.18,0,0.101365,0.034964865,0
444,0.286346667,0.108,0,0.013794,0.035585323,0
445,0.290321667,0.156,0,0.03683625,0.031187333,0
446,0.425805,0,0,0.2437985,0.02668618,0
447,0.278323333,0,0,0.15884,0.013788265,0
448,0.193346667,0,0,0.098857,0.006752186,0
449,0.164591667,0.072,0,0.103873,0.02063603,0
450,0.262448333,0,0,0.01060675,0.006508426,0
451,0.252521667,0.024,0,0.03135,0.020184748,0
452,0.401215,0,0,0.0849585,0.021373976,0
453,0.445921667,0,0,0.0584155,0.027614965,0
454,0.37353,0,0,0.030096,0.027977039,0
455,0.192005,0,0,0.008778,0.02764172,0
456,0.141666667,0,0,0,0.028427106,0
457,0.143706667,0,0,0,0.028160792,0
458,0.144691667,0,0,0.001254,0.027053125,0
459,0.141666667,0,0,0.005016,0.007755851,0
460,0.141666667,0,0,0,0,0
461,0.141666667,0,0,0.205238,0.010950411,0
462,0.145446667,0,0,0.030096,0.013221646,0
463,0.14445,0,0,0.227984167,0.027488933,0
464,0.147111667,0,0,0.4467375,0,0
465,0.318391667,0,0,0.008778,0.020450562,0
466,0.276926667,0.036,0,0.1275945,0.029801357,0
467,0.271495,0.048,0,0.013794,0.026623022,0
468,0.319063333,0.228,0,0.214016,0.026006661,0
469,0.615591667,0,0,0.08939975,0.02664092,0
470,0.557708333,0,0,0.268774,0.027368744,0
471,0.373126667,0,0,0.0324995,0.022072978,0
472,0.241448333,0,0,0.00627,0.018645044,0
473,0.211511667,0,0,0.017556,0.001593131,0
474,0.200423333,0,0,0.010032,0.012442267,0
475,0.249921667,0.048,0,0.304095,0.021020046,0
476,0.346346667,0.156,0,0.09452025,0,0
477,0.340743333,0,0,0.439109,0.014690951,0
478,0.233465,0,0,0.086543417,0.031815172,0
479,0.147716667,0,0,0.001254,0.027732748,0
480,0.142876667,0,0,0,0.027694798,0
481,0.142346667,0,0,0,0.02733188,0
482,0.141666667,0,0,0,0.027785365,0
483,0.141666667,0,0,0,0.028628893,0
484,0.142666667,0,0,0.096349,0.029828923,0
485,0.142271667,0,0,0.1848605,0,0
486,0.191561667,0,0,0.3012735,0.016733851,0
487,0.183191667,0,0,0.304095,0.022016207,0
488,0.164413333,0,0,0.078444667,0.028569119,0
489,0.260801667,0,0,0.01938475,0.037648445,0
490,0.347306667,0.012,0.0375,0.1225785,0.030428721,0
491,0.459205,0.036,0,0.041382,0.026938429,0
492,0.324423333,0.312,0.1375,0.17164125,0.031577349,0
493,0.395131667,0.084,0.0875,0.24959825,0.034758305,0
494,0.422465,0,0,0.067298,0.031702289,0
495,0.35855,0,0,0.12440725,0.026309971,0
496,0.325485,0,0,0.10946375,0.023351699,0
497,0.286411667,0.036,0.0875,0.12576575,0.01883763,0
498,0.282775,0,0,0.1614525,0.014182115,0
499,0.33584,0.204,0,0.2653255,0.004225923,0
500,0.306836667,0.024,0,0.41606675,0.01185243,0
501,0.362873333,0,0,0.491568,0.007520443,0
502,0.273395,0,0,0.20832075,0.03092962,0
503,0.164306667,0,0,0.001254,0.030898741,0
504,0.143481667,0,0,0,0.031952411,0
505,0.141666667,0,0,0,0.030483224,0
506,0.141666667,0,0,0,0.029574287,0
507,0.141666667,0,0,0.001254,0.003909268,0
508,0.144691667,0,0,0.101365,0,0
509,0.144691667,0,0,0.1589445,0,0
510,0.142016667,0,0,0.5430865,0.01279348,0
511,0.145761667,0,0,0.0613415,0.019521749,0
512,0.203991667,0,0,0.1702305,0.023160703,0
513,0.180485,0,0,0.22765325,0.008880107,0
514,0.178506667,0.12,0,0.387904,0.021268232,0
515,0.31405,0.336,0,0.013794,0.012551307,0
516,0.372553333,0.288,0.025,0.0651035,0.023779738,0
517,0.316868333,0.024,0,0.07685975,0.021583941,0
518,0.310378333,0,0,0.061237,0.019900062,0
519,0.2007,0,0,0.01353275,0.011928973,0
520,0.174826667,0,0,0.0161975,0,0
521,0.197326667,0.12,0,0.005016,0.01048807,0
522,0.224536667,0.108,0,0.01881,0.019137587,0
523,0.29969,0.096,0.0375,0.122683,0.022380992,0
524,0.417058333,0,0,0.15993725,0.022021922,0
525,0.36948,0,0,0.200222,0.009520911,0
526,0.239641667,0,0,0.01881,0.01227412,0
527,0.149693333,0,0,0.002508,0.021614098,0
528,0.143481667,0,0,0,0.023994783,0
529,0.143631667,0,0,0,0.022994701,0
530,0.141666667,0,0,0,0.021867929,0
531,0.141666667,0,0,0,0.006567684,0
532,0.141666667,0,0,0.001254,0.010017438,0
533,0.141806667,0,0,0.108889,0.004749981,0
534,0.160636667,0,0,0.6036965,0.015333569,0
535,0.146556667,0,0,0.4429755,0.022903994,0
536,0.153828333,0,0,0.00627,0.018240931,0
537,0.189466667,0,0,0.167844417,0.012127528,0
538,0.247951667,0,0,0.102619,0.022564561,0
539,0.330066667,0.48,0,0.016302,0.021940606,0
540,0.309865,0.288,0,0.0187055,0.02007466,0
541,0.330553333,0.24,0,0.03056625,0.01995066,0
542,0.371491667,0.012,0,0.0686565,0.017511709,0
543,0.3203,0,0,0.0161975,0.016591686,0
544,0.253578333,0,0,0.001254,0.003548672,0
545,0.257313333,0.072,0,0.001254,0.002471458,0
546,0.341916667,0.252,0,0.123937,0.007942547,0
547,0.485756667,0.204,0,0.110143,0.015605734,0
548,0.353803333,0.108,0,0.14697925,0.003588713,0
549,0.369916667,0,0,0.2881065,0.004997038,0
550,0.235706667,0,0,0.007524,0.024293605,0
551,0.153101667,0,0,0.015048,0.023167848,0
