,ConBase,ConStove,ConOven,ConDHW,Qheat,Qcool
110,0.370678333,0,0,0.0974985,0.027144947,0
111,0.377666667,0,0,0.04195675,0.01795353,0
112,0.319515,0,0,0.01463,0,0
113,0.343253333,0,0,0.210254,0,0
114,0.279361667,0.084,0,0.20832075,0.007272911,0
115,0.314981667,0.156,0,0.449141,0.007371969,0
116,0.349396667,0,0,0.28460575,0.021610302,0
117,0.363238333,0,0,0.46904825,0.018093514,0
118,0.267695,0,0,0.30717775,0.024987075,0
119,0.196323333,0,0,0.0525635,0.033531775,0
120,0.169425,0,0,0.001254,0.036918907,0
121,0.143481667,0,0,0.001254,0.038674572,0
122,0.141666667,0,0,0.001254,0.038344125,0
123,0.141666667,0,0,0,0.03551891,0
124,0.141666667,0,0,0.100111,0.022418916,0
125,0.143166667,0,0,0.2465155,0.020934658,0
126,0.17986,0,0,0.28847225,0.038439081,0
127,0.149961667,0,0,0.45974775,0.032924471,0
128,0.148726667,0,0,0.26966225,0.029622294,0
129,0.15731,0,0,0.02941675,0,0
130,0.17531,0.132,0.075,0.12325775,0.022711946,0
131,0.357906667,0.288,0,0.200849,0.0316919,0
132,0.358298333,0.288,0,0.05324275,0.031455167,0
133,0.27802,0.024,0.0875,0.24447775,0.030900838,0
134,0.396621667,0,0,0.47025,0.030193096,0
135,0.296961667,0,0,0.0212135,0.028977711,0
136,0.251553333,0,0,0.191862,0.02505709,0
137,0.295503333,0,0,0.16119125,0.005464896,0
138,0.221925,0,0,0.175629667,0.018620981,0
139,0.266138333,0,0,0.898491,0.006255048,0
140,0.26237,0,0,0.2901965,0.003365011,0
141,0.396773333,0,0,0.0949905,0.021184894,0
142,0.321256667,0,0,0.41847025,0.025764818,0
143,0.180121667,0,0,0.01311475,0.028703669,0
144,0.145901667,0,0,0,0.030159502,0
145,0.142876667,0,0,0,0.029809104,0
146,0.141666667,0,0,0,0.029694658,0
147,0.141666667,0,0,0.095095,0.029656174,0
148,0.148286667,0,0,0.06066225,0.017603851,0
149,0.157556667,0,0,0.370975,0.021380578,0
150,0.158138333,0,0,0.4492455,0.006996027,0
151,0.153828333,0,0,0.299079,0.033026462,0
152,0.175655,0,0,0.106381,0.031550045,0
153,0.169691667,0,0,0.120175,0.023947738,0
154,0.182006667,0.012,0,0.0588335,0.026747418,0
155,0.302126667,0.108,0,0.0688655,0.005274454,0
156,0.263686667,0.288,0,0.123937,0.025366905,0
157,0.406133333,0.072,0,0.2939585,0.024292736,0
158,0.611315,0,0,0.150062,0.022531515,0
159,0.507053333,0,0,0.1606165,0.022098445,0
160,0.384211667,0,0,0.400235,0.003918859,0
161,0.29849,0.036,0,0.023826,0.007532794,0
162,0.263311667,0.024,0,0.010032,0.024096603,0
163,0.295038333,0,0,0.125191,0.009907231,0
164,0.354343333,0.012,0,0.165528,0.024432884,0
165,0.368385,0,0,0.65171425,0.00776664,0
166,0.254516667,0,0,0.550506,0.016977892,0
167,0.170976667,0,0,0.00627,0.029234482,0
168,0.14451,0,0,0,0.028790531,0
169,0.144236667,0,0,0,0.028396391,0
170,0.144086667,0,0,0,0.028249405,0
171,0.153531667,0,0,0.096349,0.027882846,0
172,0.17833,0,0,0.244878333,0.007113669,0
173,0.232928333,0,0,0.04807,0.02939662,0
174,0.15714,0,0,0.3528965,0.026537851,0
175,0.158653333,0,0,0.18888375,0.027997554,0
176,0.147116667,0,0,0.1589445,0.018102499,0
177,0.151816667,0,0,0.191444,0,0
178,0.197486667,0,0,0.101365,0.031033609,0
179,0.21501,0.216,0,0.19646,0.027569614,0
180,0.207786667,0.324,0.0125,0.206492,0.028084177,0
181,0.234711667,0.012,0.1125,0.390203,0.029017755,0
182,0.375548333,0,0,0.466488,0.028176861,0
183,0.310755,0,0,0.1938475,0.025018111,0
184,0.258073333,0,0,0.07153025,0.02184146,0
185,0.248721667,0.012,0,0.002508,0.014434039,0
186,0.187536667,0,0,0.101365,0.012576474,0
187,0.288275,0.048,0,0.1539285,0.027038962,0
188,0.295931667,0,0,0.086317,0.003297109,0
189,0.497175,0,0,0.18073275,0.008459388,0
190,0.322361667,0,0,0.147763,0.034594435,0
191,0.184613333,0,0,0.002508,0.036364707,0
192,0.142271667,0,0,0,0.036937365,0
193,0.149601667,0,0,0,0.035667076,0
194,0.142271667,0,0,0,0.036661319,0
195,0.144086667,0,0,0.00627,0.026616175,0
196,0.143481667,0,0,0.002508,0.011419037,0
197,0.149231667,0,0,0.1564365,0.003641104,0
198,0.190446667,0,0,0.3604205,0,0
199,0.183066667,0,0,0.409152333,0.021284546,0
200,0.16329,0,0,0.2490235,0.013128483,0
201,0.181306667,0,0,0.10570175,0,0
202,0.180656667,0.348,0.175,0.01254,0,0
203,0.196245,0.348,0.1125,0.108889,0.017277563,0
204,0.436405,0.408,0.05,0.31720975,0.045164003,0
205,0.384391667,0.168,0.025,0.29693675,0.038491974,0
206,0.46078,0,0,0.2299,0.035168115,0
207,0.429106667,0,0,0.136146083,0.033103849,0
208,0.261495,0,0,0.110143,0.008070985,0
209,0.23534,0,0,0.1589445,0.00454587,0
210,0.238913333,0.072,0,0.28805425,0.014875884,0
211,0.276876667,0.168,0.0125,0.32974975,0,0
212,0.408465,0,0,0.3568675,0.016462856,0
213,0.649521667,0,0,0.189354,0.037781181,0
214,0.537338333,0,0,0.1476585,0.038863101,0
215,0.296673333,0,0,0.01881,0.037291615,0
216,0.239201667,0,0,0.002508,0.037354533,0
217,0.142333333,0,0,0,0.038136411,0
218,0.141666667,0,0,0.001254,0.037810448,0
219,0.141666667,0,0,0.096349,0.026349443,0
220,0.176636667,0,0,0.123101,0.024987524,0
221,0.193716667,0,0,0.238643167,0.015687778,0
222,0.150046667,0,0,0.3717065,0.012055544,0
223,0.155655,0,0,0.3215465,0.038254472,0
224,0.171896667,0,0,0.11824175,0,0
225,0.154241667,0,0,0.002508,0.013454404,0
226,0.208993333,0.228,0,0.11197175,0.041882778,0
227,0.240801667,0.36,0.025,0.023826,0.040045116,0
228,0.31904,0.096,0.0625,0.105127,0.037337404,0
229,0.323646667,0.144,0,0.26192925,0.037926274,0
230,0.366411667,0,0,0.26934875,0.040358871,0
231,0.374075,0,0,0.15884,0.041348572,0
232,0.348803333,0,0,0.003762,0.025382806,0
233,0.301193333,0,0,0.11071775,0.012007964,0
234,0.281835,0.324,0,0.02816275,0.042714749,0
235,0.371031667,0.084,0,0.118921,0.049576111,0
236,0.366488333,0,0,0.209418,0.011499199,0
237,0.505481667,0,0,0.43508575,0,0
238,0.324975,0,0,0.452781083,0.040484989,0
239,0.16301,0,0,0.007524,0.038162087,0
240,0.144691667,0,0,0,0.036647946,0
241,0.152241667,0,0,0,0.034294259,0
242,0.141666667,0,0,0,0.035630495,0
243,0.141666667,0,0,0,0.035312005,0
244,0.149671667,0,0,0.113905,0.015778153,0
245,0.153766667,0,0,0.4768335,0.010999577,0
246,0.20908,0,0,0.2728495,0.037104619,0
247,0.239988333,0,0,0.29526475,0.032164752,0
248,0.289165,0,0,0.4897915,0.00961269,0
249,0.197286667,0,0.0375,0.02063875,0.012344979,0
250,0.202556667,0.024,0.0125,0.107635,0.04396691,0
251,0.346883333,0.576,0.05,0.020064,0.037787023,0
252,0.396668333,0.492,0.0125,0.022572,0.035243619,0
253,0.422091667,0,0.0875,0.042427,0.030811654,0
254,0.561725,0,0,0.35368025,0.030573647,0
255,0.564756667,0,0,0.196581917,0.022888009,0
256,0.406555,0,0,0.00627,0.02637212,0
257,0.407096667,0.12,0,0.106381,0.01787501,0
258,0.301598333,0.084,0,0.017556,0.005236179,0
259,0.403966667,0.252,0.0375,0.15084575,0.044539474,0
260,0.411696667,0,0,0.476398083,0.021243237,0
261,0.457411667,0,0,0.12210825,0.011864262,0
262,0.352936667,0,0,0.18344975,0.039683154,0
263,0.16005,0,0,0.003762,0.039030544,0
264,0.150741667,0,0,0,0.041799855,0
265,0.144386667,0,0,0,0.044222173,0
266,0.144691667,0,0,0,0.041827161,0
267,0.141666667,0,0,0.002508,0.037986051,0
268,0.166613333,0,0,0.097603,0.032094865,0
269,0.163735,0,0,0.375398833,0.018011259,0
270,0.172811667,0.072,0,0.42218,0.035383267,0
271,0.144016667,0,0,0.42609875,0.034149097,0
272,0.162106667,0,0,0.1526745,0.033195233,0
273,0.153191667,0,0,0.010032,0.010009693,0
274,0.166421667,0,0,0.106381,0.032014281,0
275,0.367396667,0.348,0.125,0.1589445,0.031506507,0
276,0.333226667,0.444,0.1,0.20581275,0.029939169,0
277,0.615603333,0.144,0,0.436270083,0.028981906,0
278,0.614546667,0,0,0.14562075,0.028479212,0
279,0.583775,0,0,0.12482525,0.013302174,0
280,0.292111667,0,0.025,0.008778,0.025485981,0
281,0.219443333,0,0,0.01060675,0.021519446,0
282,0.249725,0.048,0,0.007524,0.030968733,0
283,0.278578333,0.144,0.1375,0.127699,0.032020533,0
284,0.338818333,0.144,0,0.19693025,0.010113734,0
285,0.462471667,0,0,0.461681,0.03515423,0
286,0.306681667,0,0,0.223595167,0.03408722,0
287,0.164398333,0,0,0.110944167,0.033772441,0
288,0.144691667,0,0,0,0.03574369,0
289,0.141666667,0,0,0,0.035950668,0
290,0.141666667,0,0,0,0.03623418,0
291,0.141666667,0,0,0,0.025553094,0
292,0.143526667,0,0,0.011286,0.022201315,0
293,0.152241667,0,0,0.198968,0.01378027,0
294,0.18962,0,0,0.521037,0.044708259,0
295,0.187086667,0,0,0.132715,0.03879934,0
296,0.154706667,0,0,0.100111,0.021251056,0
297,0.146666667,0,0,0.108889,0.030483986,0
298,0.163106667,0,0,0.11322575,0.039986325,0
299,0.314146667,0.012,0,0.015048,0.036024269,0
300,0.319845,0.528,0,0.007524,0.032647434,0
301,0.326178333,0.012,0.025,0.0874665,0.03091488,0
302,0.429,0,0,0.4636665,0.029948018,0
303,0.3327,0,0,0.12440725,0.013272923,0
304,0.297703333,0,0,0.19954275,0,0
305,0.270591667,0,0,0.2402455,0.010446134,0
306,0.244448333,0.228,0,0.0538175,0.021538371,0
307,0.353213333,0.216,0,0.25837625,0.036412645,0
308,0.368358333,0.096,0,0.40467625,0.001958289,0
309,0.503278333,0,0,0.233104667,0,0
310,0.448055,0,0,0.01881,0.02596582,0
311,0.270176667,0,0,0.0475475,0.04539817,0
312,0.23267,0,0,0,0.041756681,0
313,0.148666667,0,0,0.001254,0.040195808,0
314,0.141666667,0,0,0,0.03910774,0
315,0.162046667,0,0,0.118921,0.02103334,0
316,0.165266667,0,0,0.028842,0.014620336,0
317,0.168386667,0,0,0.136477,0.018872172,0
318,0.182583333,0,0,0.39919,0.028544507,0
319,0.195433333,0,0,0.36601125,0.041650854,0
320,0.156416667,0,0,0.23408,0.02007496,0
321,0.147386667,0,0,0.102619,0.018632198,0
322,0.168373333,0,0,0.10695575,0.040815441,0
323,0.203191667,0.084,0,0.106381,0.024274477,0
324,0.352506667,0.156,0,0.372856,0.039112554,0
325,0.385653333,0,0,0.432421,0.036832092,0
326,0.620943333,0,0,0.330394167,0.034891952,0
327,0.423436667,0,0,0.05366075,0.013498373,0
328,0.297043333,0,0,0.16286325,0.028610758,0
329,0.206465,0.288,0.025,0.0600875,0,0
330,0.323691667,0.072,0,0.01436875,0.004708019,0
331,0.259885,0.012,0,0.1790085,0.023184822,0
332,0.34319,0.096,0,0.4525895,0.01646209,0
333,0.331865,0.024,0,0.5361895,0.007271404,0
334,0.217861667,0,0,0.04697275,0.032224027,0
335,0.171351667,0,0,0.002508,0.041768232,0
336,0.144841667,0,0,0,0.041597509,0
337,0.141666667,0,0,0,0.040156542,0
338,0.144086667,0,0,0,0.039361307,0
339,0.143631667,0,0,0,0.039682133,0
340,0.141666667,0,0,0,0.033911086,0
341,0.146646667,0,0,0.3516425,0.024358402,0
342,0.156998333,0,0,0.2941675,0.028962984,0
343,0.157246667,0,0,0.12827375,0.047950451,0
344,0.149006667,0,0,0.098857,0.014155472,0
345,0.192211667,0,0,0.01254,0.04538096,0
346,0.2428,0.084,0.075,0.010032,0.035140274,0
347,0.283863333,0.204,0.0375,0.022572,0.036337006,0
348,0.386996667,0.504,0.175,0.100111,0.034087283,0
349,0.359128333,0.084,0.025,0.15304025,0.033918432,0
350,0.48768,0,0,0.4929265,0.033291012,0
351,0.399438333,0,0,0.41094625,0.028146376,0
352,0.315233333,0,0,0.00935275,0.017655235,0
353,0.347285,0,0,0.110143,0.040282283,0
354,0.381805,0.168,0,0.03192475,0.010140769,0
355,0.412823333,0.18,0.025,0.205238,0.053394114,0
356,0.384511667,0.036,0,0.41961975,0,0
357,0.4441,0,0,0.2377375,0,0
358,0.331205,0,0,0.0546535,0.057934331,0
359,0.1809,0,0,0.003762,0.042091726,0
360,0.14383,0,0,0,0.047753722,0
361,0.143481667,0,0,0,0.045365734,0
362,0.144086667,0,0,0.001254,0.043525758,0
363,0.141666667,0,0,0.002508,0.028548488,0
364,0.14257,0,0,0.001254,0.025179464,0
365,0.144786667,0,0,0.1551825,0.016271862,0
366,0.145041667,0,0,0.210254,0,0
367,0.188745,0,0,0.0613415,0.026532002,0
368,0.203691667,0,0,0.096349,0.022804305,0
369,0.217806667,0,0,0.095095,0,0
370,0.292113333,0,0,0.17331325,0.029813909,0
371,0.310723333,0.096,0,0.105127,0.045876355,0
372,0.401183333,0.204,0,0.112651,0.043193841,0
373,0.436745,0,0,0.1574815,0.038913876,0
374,0.554646667,0.024,0,0.073568,0.035973697,0
375,0.518021667,0,0,0.18449475,0.034850548,0
376,0.34678,0,0,0.07362025,0.007902244,0
377,0.19982,0,0,0.001254,0.005917605,0
378,0.28341,0.168,0,0.134317333,0.012426856,0
379,0.329303333,0.168,0.0125,0.05016,0.017662238,0
380,0.283675,0,0,0.09305725,0,0
381,0.503055,0,0,0.33706475,0.017670834,0
382,0.460603333,0,0,0.3102605,0.033920074,0
383,0.251396667,0,0,0.095095,0.041684065,0
384,0.174611667,0,0,0,0.040024148,0
385,0.141666667,0,0,0,0.038802322,0
386,0.141666667,0,0,0,0.03839477,0
387,0.141666667,0,0,0.095095,0.03817823,0
388,0.171535,0,0,0.0550715,0.022790928,0
389,0.16751,0,0,0.203984,0.02885,0
390,0.179083333,0,0,0.596904,0.034432048,0
391,0.208481667,0,0,0.297825,0.03169549,0
392,0.21776,0,0,0.005016,0.015540149,0
393,0.20074,0,0,0.103873,0,0
394,0.27506,0.12,0,0.11364375,0.040348104,0
395,0.29528,0.204,0,0.120175,0.034476848,0
396,0.392985,0.456,0,0.11698775,0.032560281,0
397,0.302563333,0.108,0,0.23444575,0.030483341,0
398,0.479213333,0,0,0.52641875,0.031114287,0
399,0.341885,0,0,0.25210625,0.031735767,0
400,0.298811667,0.012,0,0.015048,0.004648401,0
401,0.23169,0.096,0.05,0.117667,0,0
402,0.21036,0.012,0,0.117667,0.022505832,0
403,0.281613333,0.072,0,0.02565475,0.025383465,0
404,0.241975,0,0,0.1438965,0.009039966,0
405,0.32432,0,0,0.18439025,0.016488346,0
406,0.268173333,0,0,0.0387695,0.035303739,0
407,0.152356667,0,0,0.007524,0.034285196,0
408,0.151206667,0,0,0.001254,0.033232702,0
409,0.142271667,0,0,0.001254,0.031318448,0
410,0.142876667,0,0,0,0.030931499,0
411,0.143481667,0,0,0.001254,0.030642349,0
412,0.155816667,0,0,0.197714,0.022670481,0
413,0.151346667,0,0,0.111397,0.011200122,0
414,0.199251667,0,0,0.32849575,0.032293426,0
415,0.273085,0,0,0.17331325,0.029663068,0
416,0.224546667,0,0,0.020064,0,0
417,0.166998333,0,0,0.100111,0.013781195,0
418,0.209246667,0.084,0,0.24834425,0.032542917,0
419,0.367645,0.228,0,0.022572,0.0306998,0
420,0.333916667,0.072,0,0.01881,0.030763176,0
421,0.325153333,0,0,0.25440525,0.027704153,0
422,0.425561667,0,0,0.1010515,0.025832038,0
423,0.399165,0,0,0.10810525,0.021080256,0
424,0.373071667,0,0,0.23768525,0,0
425,0.24753,0,0,0.016302,0,0
426,0.29352,0.204,0,0.144767333,0.026203083,0
427,0.399266667,0.06,0,0.0442035,0.03345692,0
428,0.498763333,0.048,0,0.56226225,0.029646928,0
429,0.426783333,0,0,0.41679825,0.014187521,0
430,0.320141667,0,0,0.1886225,0.028512716,0
431,0.178021667,0,0,0.103873,0.035518765,0
432,0.141666667,0,0,0.003762,0.037632163,0
433,0.146201667,0,0,0,0.036018284,0
434,0.141666667,0,0,0,0.031527242,0
435,0.143026667,0,0,0.002508,0.024378155,0
436,0.141666667,0,0,0.003762,0.017914031,0
437,0.145691667,0,0,0.233662,0.021888008,0
438,0.157818333,0,0,0.2124485,0.02804041,0
439,0.171201667,0,0,0.205238,0.029006761,0
440,0.209521667,0,0,0.117667,0.015177655,0
441,0.248368333,0,0,0.1188165,0.022055337,0
442,0.204286667,0.3,0.175,0.106381,0.034320176,0
443,0.26342,0.48,0.025,0.193952,0.034964865,0
444,0.347461667,0.12,0,0.1476585,0.035585323,0
445,0.453068333,0.096,0,0.29212975,0.031187333,0
446,0.560678333,0,0,0.26067525,0.02668618,0
447,0.539011667,0,0,0.27958975,0.013788265,0
448,0.471858333,0,0,0.207746,0.006752186,0
449,0.403761667,0,0,0.0613415,0.02063603,0
450,0.382788333,0.132,0.0125,0.203984,0.006508426,0
451,0.38097,0.048,0,0.26088425,0.020184748,0
452,0.363555,0,0,0.22441375,0.021373976,0
453,0.403278333,0,0,0.45191025,0.027614965,0
454,0.257366667,0,0,0.147972,0.027977039,0
455,0.149911667,0,0,0.001254,0.02764172,0
456,0.143481667,0,0,0,0.028427106,0
457,0.143706667,0,0,0,0.028160792,0
458,0.153906667,0,0,0,0.027053125,0
459,0.142346667,0,0,0.026334,0.007755851,0
460,0.141666667,0,0,0.191444,0,0
461,0.147825,0,0,0.115159,0.010950411,0
462,0.158273333,0,0,0.310817833,0.013221646,0
463,0.158063333,0,0,0.142747,0.027488933,0
464,0.15106,0,0,0.4337795,0,0
465,0.171153333,0,0,0.269209417,0.020450562,0
466,0.191428333,0.012,0,0.20273,0.029801357,0
467,0.297821667,0.084,0,0.01881,0.026623022,0
468,0.444918333,0.24,0,0.041382,0.026006661,0
469,0.703951667,0.012,0,0.311862833,0.02664092,0
470,0.729996667,0,0,0.2024165,0.027368744,0
471,0.535078333,0,0,0.15951925,0.022072978,0
472,0.348588333,0,0,0.015048,0.018645044,0
473,0.243785,0.084,0.175,0.0738815,0.001593131,0
474,0.27223,0.024,0.025,0.103037,0.012442267,0
475,0.3046,0.036,0,0.51074375,0.021020046,0
476,0.3439,0.06,0,0.30132575,0,0
477,0.397391667,0,0,0.31752325,0.014690951,0
478,0.275728333,0,0,0.186497667,0.031815172,0
479,0.16719,0,0,0.007942,0.027732748,0
480,0.147866667,0,0,0.095095,0.027694798,0
481,0.143026667,0,0,0,0.02733188,0
482,0.141666667,0,0,0,0.027785365,0
483,0.141666667,0,0,0.161975,0.028628893,0
484,0.141666667,0,0,0.097603,0.029828923,0
485,0.144691667,0,0,0.0676115,0,0
486,0.244521667,0,0,0.4542615,0.016733851,0
487,0.26773,0,0,0.0605055,0.022016207,0
488,0.193421667,0,0,0.19646,0.028569119,0
489,0.218773333,0,0,0.1815165,0.037648445,0
490,0.23042,0.036,0,0.06317025,0.030428721,0
491,0.275291667,0,0,0.005016,0.026938429,0
492,0.286115,0.396,0.225,0.303259,0.031577349,0
493,0.595778333,0,0,0.30665525,0.034758305,0
494,0.65872,0,0,0.22430925,0.031702289,0
495,0.655755,0,0,0.24949375,0.026309971,0
496,0.421768333,0,0,0.2389915,0.023351699,0
497,0.368175,0.396,0.2,0.0738815,0.01883763,0
498,0.378731667,0.528,0,0.217778,0.014182115,0
499,0.447958333,0.24,0.1,0.305540583,0.004225923,0
500,0.355361667,0.048,0.0375,0.05063025,0.01185243,0
501,0.359221667,0,0,0.26819925,0.007520443,0
502,0.263693333,0,0,0.316217,0.03092962,0
503,0.15675,0,0,0.0872575,0.030898741,0
504,0.142271667,0,0,0,0.031952411,0
505,0.141666667,0,0,0,0.030483224,0
506,0.141666667,0,0,0,0.029574287,0
507,0.141666667,0,0,0.0488015,0.003909268,0
508,0.148556667,0,0,0.2465155,0,0
509,0.154711667,0.024,0,0.2515315,0,0
510,0.146516667,0,0,1.0634965,0.01279348,0
511,0.156886667,0,0,0.1790085,0.019521749,0
512,0.174995,0,0,0.279851,0.023160703,0
513,0.206041667,0,0,0.11029975,0.008880107,0
514,0.24874,0.036,0,0.03135,0.021268232,0
515,0.2333,0.036,0,0.115159,0.012551307,0
516,0.218551667,0.06,0,0.007524,0.023779738,0
517,0.307615,0,0,0.04310625,0.021583941,0
518,0.358005,0,0,0.1424335,0.019900062,0
519,0.355975,0,0,0.06317025,0.011928973,0
520,0.203953333,0,0,0.01311475,0,0
521,0.210351667,0,0,0.002508,0.01048807,0
522,0.282228333,0.072,0,0.193952,0.019137587,0
523,0.400503333,0.036,0.025,0.1902945,0.022380992,0
524,0.435976667,0,0,0.22713075,0.022021922,0
525,0.503286667,0,0,0.43539925,0.009520911,0
526,0.316366667,0,0,0.218196,0.01227412,0
527,0.150923333,0,0,0.007942,0.021614098,0
528,0.141666667,0,0,0,0.023994783,0
529,0.157236667,0,0,0,0.022994701,0
530,0.144386667,0,0,0,0.021867929,0
531,0.143236667,0,0,0,0.006567684,0
532,0.152381667,0,0,0.00627,0.010017438,0
533,0.152186667,0,0,0.020064,0.004749981,0
534,0.221841667,0,0,0.6594995,0.015333569,0
535,0.210348333,0,0,0.32473375,0.022903994,0
536,0.194658333,0,0,0.1183985,0.018240931,0
537,0.19939,0,0,0.1539285,0.012127528,0
538,0.247536667,0,0,0.097603,0.022564561,0
539,0.44705,0.552,0,0.032604,0.021940606,0
540,0.321156667,0.348,0.1375,0.201476,0.02007466,0
541,0.339951667,0.384,0.2875,0.13945525,0.01995066,0
542,0.454981667,0.072,0,0.28006,0.017511709,0
543,0.326273333,0,0,0.145046,0.016591686,0
544,0.241345,0,0,0.097185,0.003548672,0
545,0.216673333,0.024,0,0.04446475,0.002471458,0
546,0.251278333,0.036,0,0.25471875,0.007942547,0
547,0.34777,0.204,0,0.16254975,0.015605734,0
548,0.448026667,0,0,0.24876225,0.003588713,0
